stock_locate,tracking_number,timestamp,order_reference_number,executed_shares,match_number,printable,execution_price
4317,2,0 days 09:32:00.959921847,8432382,20,333993,1,2151100
4341,2,0 days 09:32:00.960120245,8400750,55,333995,1,923600
688,2,0 days 09:32:01.204845458,10706821,100,334155,1,356400
4487,2,0 days 09:32:01.218937984,8436906,35,334189,1,1400600
6183,2,0 days 09:32:01.242785733,10535315,800,334201,1,121700
8423,2,0 days 09:32:01.269891853,12695780,100,334216,1,195400
5332,1,0 days 09:32:01.273771859,10568755,100,334219,0,537300
805,2,0 days 09:32:01.306045750,10712057,200,334251,1,261900
3463,2,0 days 09:32:01.392891268,8431690,100,334288,1,259100
8482,2,0 days 09:32:01.409327164,12705752,46,334294,1,1641800
8482,2,0 days 09:32:01.415844243,12746792,16,334295,1,1641800
6512,2,0 days 09:32:01.513858612,10575967,1,334399,1,646900
4487,2,0 days 09:32:01.537971162,8444254,19,334411,1,1400700
4487,2,0 days 09:32:01.541976260,8444254,46,334413,1,1400700
7615,2,0 days 09:32:01.564459429,12712684,200,334429,1,23100
2572,1,0 days 09:32:01.756652552,8449986,100,334586,0,129300
7603,2,0 days 09:32:01.791739878,12755544,100,334612,1,45000
7451,2,0 days 09:32:01.849653058,12756776,2,334638,1,3229700
5021,2,0 days 09:32:02.001423875,10587147,100,334681,1,548600
5021,2,0 days 09:32:02.001886688,10587231,100,334683,1,548600
5537,2,0 days 09:32:02.008752564,10587563,100,334703,1,31300
6643,2,0 days 09:32:02.010171037,10578483,100,334721,1,591300
2572,1,0 days 09:32:02.199320698,8458718,300,334848,0,129400
1092,2,0 days 09:32:02.543486201,10728969,300,335148,1,805600
1092,2,0 days 09:32:02.590121178,10728969,100,335180,1,805600
4317,2,0 days 09:32:02.627059075,8471750,21,335189,1,2151300
8389,2,0 days 09:32:02.658585069,12782324,3,335215,1,932800
6406,2,0 days 09:32:02.730243187,10264087,800,335278,1,65200
6406,2,0 days 09:32:02.730294779,10264087,550,335279,1,65200
1966,2,0 days 09:32:03.086354284,10754601,86,335487,1,1691500
1966,2,0 days 09:32:03.086681114,10754601,14,335488,1,1691500
1966,4,0 days 09:32:03.086681114,10754605,6,335489,1,1691500
1966,2,0 days 09:32:03.086697731,10754605,37,335490,1,1691500
1966,2,0 days 09:32:03.087435671,10754605,50,335492,1,1691500
1966,2,0 days 09:32:03.087483940,10754605,5,335493,1,1691500
7451,2,0 days 09:32:03.130826948,12789880,74,335543,1,3230000
1966,2,0 days 09:32:03.131041134,10754605,2,335545,1,1691500
7869,2,0 days 09:32:03.491561335,12801660,200,335722,1,260500
1867,2,0 days 09:32:03.506461920,9642717,44,335804,1,234300
1867,4,0 days 09:32:03.506461920,9847165,200,335805,1,234300
8879,2,0 days 09:32:03.607166152,12810184,142,335868,1,668000
6066,2,0 days 09:32:03.779317292,10609667,28,335947,1,395600
2901,2,0 days 09:32:04.521421541,8509138,13,336342,1,395700
2901,2,0 days 09:32:04.521557730,8509138,87,336343,1,395700
8476,2,0 days 09:32:04.648690927,12825548,100,336438,1,812500
4378,2,0 days 09:32:04.727709367,8513994,100,336545,1,359500
6815,2,0 days 09:32:04.733226294,10654831,100,336549,1,1378700
5332,2,0 days 09:32:04.973524109,10659275,100,336676,1,537300
6556,2,0 days 09:32:05.000488439,10661263,500,336693,1,2136300
3452,2,0 days 09:32:05.054918934,8514410,100,336730,1,184200
1098,2,0 days 09:32:05.105132218,10561369,10,336783,1,14600
4317,2,0 days 09:32:05.185001857,8526130,40,336829,1,2151700
5311,2,0 days 09:32:05.399878359,10663287,100,336931,1,142200
5311,4,0 days 09:32:05.399878359,10663307,47,336932,1,142200
6229,4,0 days 09:32:05.475746388,10668331,100,337045,1,524800
6229,6,0 days 09:32:05.475746388,10668339,100,337046,1,524800
1730,2,0 days 09:32:05.700965279,10816397,100,337152,1,478600
5796,2,0 days 09:32:05.736142797,10679371,100,337213,1,1447300
5459,2,0 days 09:32:05.949710916,10686227,100,337319,1,428600
64,2,0 days 09:32:06.301152587,10828061,50,337493,1,433800
64,2,0 days 09:32:06.301521965,10828061,150,337494,1,433800
6696,2,0 days 09:32:06.321834143,10438607,100,337496,1,172900
5537,2,0 days 09:32:06.396123071,10693039,100,337523,1,31500
5537,4,0 days 09:32:06.396123071,10693043,100,337524,1,31500
3261,2,0 days 09:32:06.649197893,8556170,10,337607,1,687900
3261,4,0 days 09:32:06.649197893,8556174,10,337608,1,687900
5537,2,0 days 09:32:06.902297290,10703499,100,337699,1,31500
7925,2,0 days 09:32:07.106594211,12888300,1,337844,1,608800
5537,2,0 days 09:32:07.557070979,10711535,100,338092,1,31500
5537,4,0 days 09:32:07.557070979,10711539,100,338093,1,31500
473,2,0 days 09:32:07.877843859,10827225,100,338256,1,27400
3041,2,0 days 09:32:08.052838073,8576234,100,338327,1,375500
2456,2,0 days 09:32:08.550571605,8586582,92,338641,1,265900
344,2,0 days 09:32:08.735649451,10871993,79,338779,1,459200
1157,2,0 days 09:32:08.875644590,10871369,100,338907,1,803200
3421,2,0 days 09:32:09.193950821,8603442,100,339075,1,26400
8482,2,0 days 09:32:09.303941916,12917176,1,339134,1,1642100
8766,2,0 days 09:32:09.318330889,12936176,800,339145,1,20400
4715,2,0 days 09:32:09.344192502,8606438,82,339151,1,183000
6831,2,0 days 09:32:09.646504645,10751843,100,339381,1,132600
6831,4,0 days 09:32:09.646504645,10751855,100,339382,1,132600
4541,2,0 days 09:32:09.783849246,8507814,56,339470,1,474300
4541,2,0 days 09:32:09.783912797,8616274,56,339473,1,474300
4541,2,0 days 09:32:09.783950384,8616274,14,339474,1,474300
688,2,0 days 09:32:09.799206703,10894513,600,339492,1,356200
7795,2,0 days 09:32:10.327206843,12958568,100,339797,1,108800
2678,2,0 days 09:32:10.421280103,8628658,100,339828,1,453600
7420,2,0 days 09:32:10.494941912,12962668,100,339851,1,36800
688,2,0 days 09:32:10.775761338,10897185,20,340047,1,356200
8747,2,0 days 09:32:10.795886767,12946864,32,340049,1,819600
3559,2,0 days 09:32:11.012147304,8640782,100,340130,1,155000
3559,2,0 days 09:32:11.012206096,8640798,100,340131,1,155000
5029,2,0 days 09:32:11.658327172,10805071,8,340777,1,3759700
5611,2,0 days 09:32:11.811801865,10809599,51,340911,1,87000
5611,2,0 days 09:32:11.811803297,10809599,49,340912,1,87000
688,2,0 days 09:32:12.152586989,10897185,1180,341217,1,356200
6748,2,0 days 09:32:12.457854979,10827227,100,341337,1,592900
4144,2,0 days 09:32:12.654996437,8679050,19,341432,1,842400
7080,2,0 days 09:32:12.836252396,10830347,14,341499,1,22800
7336,2,0 days 09:32:13.151707520,13022804,2,341774,1,632700
1406,2,0 days 09:32:13.279259498,10972201,100,341843,1,421700
5537,2,0 days 09:32:13.368713283,10845703,90,341869,1,31400
7336,2,0 days 09:32:13.836934844,13049312,8,342069,1,633000
1098,2,0 days 09:32:14.107822785,10561369,10,342228,1,14600
3035,2,0 days 09:32:14.219388160,8713094,100,342282,1,259500
4976,2,0 days 09:32:14.558776250,10873311,100,342474,1,102900
4976,4,0 days 09:32:14.558776250,10873351,1000,342475,1,102900
4976,6,0 days 09:32:14.558776250,10873371,200,342476,1,102900
4976,8,0 days 09:32:14.558776250,10873391,400,342477,1,102900
7034,2,0 days 09:32:14.590427850,10874475,300,342502,1,484400
7302,2,0 days 09:32:14.619718383,13066464,100,342544,1,161200
5537,2,0 days 09:32:14.652425024,10874027,90,342579,1,31400
4096,2,0 days 09:32:14.669725464,8722106,13,342592,1,2061400
7080,2,0 days 09:32:14.795176344,10830347,100,342664,1,22800
1323,2,0 days 09:32:14.902125087,10950277,100,342723,1,74600
1867,2,0 days 09:32:14.914417143,10771793,100,342728,1,234300
5914,2,0 days 09:32:14.965211605,10882671,98,342766,1,1010000
1323,2,0 days 09:32:15.210196686,11007225,100,342912,1,74600
1323,2,0 days 09:32:15.210775329,11007225,100,342913,1,74600
3397,2,0 days 09:32:15.225390661,8732194,100,342928,1,60100
7080,2,0 days 09:32:15.512846464,10830347,100,343032,1,22800
7080,2,0 days 09:32:15.513409526,10830347,786,343033,1,22800
8482,2,0 days 09:32:16.191612389,13071100,100,343254,1,1641800
5275,2,0 days 09:32:16.262264445,10894963,100,343334,1,513600
4193,2,0 days 09:32:16.639920891,8749654,10,343444,1,295900
4193,2,0 days 09:32:16.641440955,8749654,10,343445,1,295900
5537,3,0 days 09:32:16.751272305,10915471,92,343503,1,31400
4315,2,0 days 09:32:17.067277685,8750622,100,343645,1,1660800
1782,2,0 days 09:32:17.073633994,11007325,200,343646,1,133500
5537,2,0 days 09:32:17.182298368,10923275,10,343725,1,31300
5537,2,0 days 09:32:17.182596975,10923275,90,343726,1,31300
687,2,0 days 09:32:17.336981135,11046973,30,343771,1,2140000
3303,2,0 days 09:32:17.860251950,8763390,100,343900,1,65400
966,2,0 days 09:32:18.152170074,11057801,100,343989,1,562600
8482,2,0 days 09:32:18.442414287,13071100,100,344098,1,1641800
8482,2,0 days 09:32:18.518832341,13071100,400,344125,1,1641800
5787,2,0 days 09:32:18.865560362,10952763,2,344285,1,54400
5836,2,0 days 09:32:18.869389851,10952847,100,344294,1,172900
3475,2,0 days 09:32:18.932011008,8783770,100,344340,1,29600
5537,2,0 days 09:32:19.016216679,10955303,200,344395,1,31300
4315,2,0 days 09:32:19.175527217,8787666,100,344449,1,1660600
867,2,0 days 09:32:19.325517043,11077733,100,344565,1,181600
8576,2,0 days 09:32:19.401943964,10320436,99,344604,1,254000
8482,2,0 days 09:32:19.442739821,13071100,100,344612,1,1641800
688,1,0 days 09:32:19.467100770,11079921,500,344619,0,356000
8576,2,0 days 09:32:19.681893423,10320436,67,344693,1,254000
6615,2,0 days 09:32:19.800052401,10970459,100,344740,1,64000
7080,2,0 days 09:32:19.881412261,10947979,200,344760,1,22800
5537,2,0 days 09:32:20.059345537,10973995,100,344866,1,31300
5537,4,0 days 09:32:20.059345537,10974015,100,344867,1,31300
4341,3,0 days 09:32:20.412635265,8812006,100,345067,1,924300
4341,2,0 days 09:32:20.412698847,8812010,100,345068,1,924300
3076,2,0 days 09:32:20.413798879,8121886,564,345079,1,276000
3076,2,0 days 09:32:20.413900515,8812318,200,345086,1,276000
3076,2,0 days 09:32:20.414258637,8812318,29,345088,1,276000
3076,2,0 days 09:32:20.414263534,8812318,10,345089,1,276000
3076,2,0 days 09:32:20.414283068,8812318,10,345090,1,276000
3076,2,0 days 09:32:20.414320124,8812318,30,345091,1,276000
3076,2,0 days 09:32:20.414344643,8812318,100,345092,1,276000
8482,2,0 days 09:32:20.489314767,13071100,100,345158,1,1641800
663,2,0 days 09:32:20.490492106,11099333,100,345166,1,1253900
8289,2,0 days 09:32:20.500494197,13141188,56,345186,1,1659300
1654,2,0 days 09:32:20.513581357,11092333,100,345204,1,47300
688,2,0 days 09:32:20.616383119,11098965,100,345255,1,356100
4899,2,0 days 09:32:20.623760357,10990603,100,345259,1,101200
4899,2,0 days 09:32:20.631556071,10990611,100,345265,1,101200
5291,1,0 days 09:32:20.662842169,10991275,200,345287,0,1589200
7080,2,0 days 09:32:20.881134629,10947979,100,345372,1,22800
2182,2,0 days 09:32:21.835955019,11120633,70,345740,1,907500
7034,2,0 days 09:32:22.078410701,11016715,100,346126,1,484500
386,2,0 days 09:32:22.079068398,11125917,100,346128,1,505900
6736,2,0 days 09:32:22.122519467,10961507,200,346160,1,20600
1157,2,0 days 09:32:22.165270848,11128181,100,346179,1,802500
1157,2,0 days 09:32:22.165377945,11128213,100,346180,1,802500
7080,2,0 days 09:32:22.347417276,10947979,100,346327,1,22800
7514,2,0 days 09:32:22.458279486,13203780,100,346386,1,186200
3771,2,0 days 09:32:22.460787432,8848562,100,346397,1,35200
5537,2,0 days 09:32:22.460986655,11025091,100,346399,1,31500
3278,2,0 days 09:32:22.565799216,8852922,100,346499,1,416100
3278,2,0 days 09:32:22.565827406,8852922,300,346500,1,416100
3161,2,0 days 09:32:22.619348985,8854542,100,346533,1,176400
3161,4,0 days 09:32:22.619348985,8854654,100,346534,1,176400
6556,2,0 days 09:32:22.740094542,11032003,100,346632,1,2135200
6556,4,0 days 09:32:22.740094542,11032235,285,346633,1,2135200
7080,2,0 days 09:32:22.810461580,10947979,200,346682,1,22800
8482,2,0 days 09:32:22.855377354,13071100,100,346688,1,1641800
5275,2,0 days 09:32:22.945872074,11036503,100,346728,1,513400
6815,2,0 days 09:32:23.037721334,11041159,30,346877,1,1380900
6815,2,0 days 09:32:23.037951369,11041159,70,346878,1,1380900
5537,2,0 days 09:32:23.040886533,11041455,200,346889,1,31600
3453,2,0 days 09:32:23.053605901,8862174,100,346906,1,184400
3453,4,0 days 09:32:23.053605901,8862178,100,346907,1,184400
8069,2,0 days 09:32:23.135193859,13216512,100,346959,1,213600
7603,2,0 days 09:32:23.323790982,13218868,200,347073,1,44900
5537,2,0 days 09:32:23.649847882,11054219,100,347248,1,31500
5537,2,0 days 09:32:23.653495307,11054291,100,347256,1,31400
7992,2,0 days 09:32:23.790633982,13226828,100,347309,1,4245000
7992,2,0 days 09:32:23.791895666,13226956,100,347311,1,4245000
7992,2,0 days 09:32:23.793290771,13227068,100,347312,1,4245000
7233,2,0 days 09:32:23.880215679,13219300,100,347378,1,402500
3479,2,0 days 09:32:24.131972285,8882266,100,347512,1,43200
2678,2,0 days 09:32:24.230631337,8885174,100,347559,1,453900
1888,2,0 days 09:32:24.262060874,11170173,100,347570,1,818700
1888,2,0 days 09:32:24.460047143,11170173,30,347616,1,818700
7795,2,0 days 09:32:24.661756305,13241804,100,347687,1,109000
6442,2,0 days 09:32:24.818882882,11076239,100,347746,1,105800
8068,2,0 days 09:32:25.167903376,13254812,100,347947,1,190900
8482,2,0 days 09:32:25.194914779,13071100,100,347960,1,1641800
5537,2,0 days 09:32:25.677880250,11091383,200,348127,1,31500
451,2,0 days 09:32:25.803962036,11192249,100,348174,1,72900
64,2,0 days 09:32:25.889598282,11194041,100,348240,1,433900
479,2,0 days 09:32:26.762090637,11187377,400,348537,1,187000
8482,2,0 days 09:32:27.445752986,13071100,100,348983,1,1641800
8423,2,0 days 09:32:28.238991543,13310668,2400,349686,1,195500
8423,4,0 days 09:32:28.238991543,13310680,698,349687,1,195500
2337,2,0 days 09:32:28.287957160,8579986,600,349713,1,697300
2337,2,0 days 09:32:28.287967176,8579986,600,349714,1,697300
1528,2,0 days 09:32:28.357334176,11243333,100,349759,1,451100
2023,2,0 days 09:32:28.782821176,11249961,2,349876,1,1451300
8482,2,0 days 09:32:28.877506076,13071100,927,349916,1,1641800
357,2,0 days 09:32:29.033497002,11255065,100,350009,1,219700
357,2,0 days 09:32:29.048929158,11255069,100,350013,1,219700
357,2,0 days 09:32:29.051163550,11255069,100,350014,1,219700
2337,2,0 days 09:32:29.052599928,8579986,100,350015,1,697300
8775,2,0 days 09:32:29.091771992,13321296,45,350028,1,184100
8775,2,0 days 09:32:29.149422283,13321296,46,350047,1,184100
8775,2,0 days 09:32:29.209129547,13321296,9,350100,1,184100
6593,2,0 days 09:32:29.499362298,11182067,100,350198,1,186900
6593,4,0 days 09:32:29.499362298,11182091,100,350199,1,186900
4315,2,0 days 09:32:29.964190409,8990354,100,350387,1,1660400
4315,2,0 days 09:32:29.964226218,8990362,100,350391,1,1660400
4315,3,0 days 09:32:29.964700532,8990502,100,350399,1,1660400
7451,2,0 days 09:32:30.825120679,13358012,100,350775,1,3229500
8482,2,0 days 09:32:30.917468313,13365872,44,350924,1,1641500
8482,2,0 days 09:32:30.917490222,13365892,100,350925,1,1641500
8482,2,0 days 09:32:30.917550977,13365900,100,350926,1,1641500
4615,2,0 days 09:32:31.113935630,9023826,64,351283,1,211500
4615,2,0 days 09:32:31.114031166,9023826,300,351284,1,211500
4615,2,0 days 09:32:31.114119545,9023826,100,351285,1,211500
4615,2,0 days 09:32:31.114183518,9023826,100,351286,1,211500
4615,2,0 days 09:32:31.115143352,9023826,100,351287,1,211500
4615,2,0 days 09:32:31.116334990,9023826,100,351288,1,211500
4615,2,0 days 09:32:31.117345742,9023826,100,351289,1,211500
4615,2,0 days 09:32:31.121832184,9023826,100,351292,1,211500
4615,2,0 days 09:32:31.140545669,9023826,36,351305,1,211500
1863,2,0 days 09:32:31.191410125,11301233,51,351344,1,860500
1843,2,0 days 09:32:31.360897697,11306953,80,351447,1,1206800
1843,2,0 days 09:32:31.360906081,11306953,20,351448,1,1206800
8756,2,0 days 09:32:31.522063132,13370472,100,351603,1,1261800
1440,2,0 days 09:32:31.565076616,11305489,100,351620,1,425900
5628,2,0 days 09:32:31.985804258,11227103,4,351776,1,162500
7080,2,0 days 09:32:32.067656636,10947979,200,351879,1,22800
5733,2,0 days 09:32:32.136315051,11253531,100,352073,1,144800
4842,2,0 days 09:32:32.149280012,11255299,100,352129,1,543400
4842,4,0 days 09:32:32.149280012,11255303,100,352130,1,543400
1293,4,0 days 09:32:32.169482404,11336505,100,352214,1,28200
8047,2,0 days 09:32:32.174648521,13418980,100,352239,1,324400
8520,2,0 days 09:32:32.248629457,13423184,3,352389,1,368200
6944,2,0 days 09:32:32.265095769,11268187,100,352446,1,926700
5537,2,0 days 09:32:32.303461709,11273603,100,352565,1,31500
6849,2,0 days 09:32:32.341233845,11278375,1,352648,1,242500
5537,2,0 days 09:32:32.813523097,11291091,100,353080,1,31500
1867,2,0 days 09:32:33.028280744,10855665,300,353201,1,234300
1867,4,0 days 09:32:33.028280744,11375549,2000,353202,1,234300
1867,6,0 days 09:32:33.028280744,11375577,100,353203,1,234300
2764,2,0 days 09:32:33.029549120,9038946,75,353208,1,14100
7575,4,0 days 09:32:33.543320579,13471036,99,353493,1,249700
4296,2,0 days 09:32:33.632952202,9097974,20,353537,1,1303500
1888,2,0 days 09:32:33.853032498,11397181,100,353776,1,818700
3747,2,0 days 09:32:33.892769008,9116350,100,353782,1,33300
6024,2,0 days 09:32:34.060865144,11215431,200,353921,1,161000
7575,2,0 days 09:32:34.236412221,13471036,1,353975,1,249700
5332,2,0 days 09:32:34.697268752,11347531,100,354294,1,535200
4487,2,0 days 09:32:34.714141594,9134402,100,354308,1,1396700
5291,2,0 days 09:32:35.063901731,11354919,100,354510,1,1588100
1157,2,0 days 09:32:35.166589828,11427293,100,354615,1,801700
4184,1,0 days 09:32:35.561927732,9153942,22,354820,0,598300
8445,2,0 days 09:32:35.668897937,13525760,200,354876,1,43000
2764,2,0 days 09:32:35.674052543,9134690,1000,354877,1,14100
8322,2,0 days 09:32:35.742481707,13526648,600,354905,1,91400
3038,2,0 days 09:32:36.141727384,9164650,58,355016,1,76900
5575,2,0 days 09:32:36.148493372,11377979,100,355036,1,133500
8755,2,0 days 09:32:36.157085747,13499960,82,355066,1,1024900
8755,2,0 days 09:32:36.157563597,13536108,97,355098,1,1024900
8755,4,0 days 09:32:36.157563597,13536676,3,355099,1,1024900
8755,2,0 days 09:32:36.157594360,13536676,97,355100,1,1024900
8755,2,0 days 09:32:36.157951156,13537040,100,355110,1,1024800
6556,2,0 days 09:32:36.565262063,11388275,10,355281,1,2134700
4541,2,0 days 09:32:36.949121487,9180634,186,355389,1,474200
344,2,0 days 09:32:36.976566331,11460845,100,355452,1,458100
3298,3,0 days 09:32:37.137897125,9186126,100,355485,1,219700
5537,2,0 days 09:32:37.583636376,11408099,100,355681,1,31400
5537,2,0 days 09:32:37.747657251,11408119,100,355740,1,31400
5332,2,0 days 09:32:37.942612477,11409423,100,355812,1,535200
5628,2,0 days 09:32:38.054743529,11360475,400,355850,1,162500
7551,2,0 days 09:32:38.367239830,13559760,40,355939,1,269300
3038,2,0 days 09:32:38.380622808,9205694,100,355941,1,76900
7451,2,0 days 09:32:39.243263848,13596252,100,356304,1,3229100
7451,2,0 days 09:32:39.253260618,13596252,100,356308,1,3229100
6406,2,0 days 09:32:39.281026836,11435079,4500,356328,1,65200
6406,4,0 days 09:32:39.281026836,11435083,300,356329,1,65200
6406,6,0 days 09:32:39.281026836,11435091,200,356330,1,65200
5537,2,0 days 09:32:39.514996825,11439359,200,356399,1,31400
4541,2,0 days 09:32:39.579100101,9207006,100,356505,1,474400
4541,2,0 days 09:32:39.591197121,9207006,8,356514,1,474400
5274,2,0 days 09:32:39.615925075,11176807,80,356556,1,266200
7860,2,0 days 09:32:39.768625250,13609228,227,356664,1,1359600
344,2,0 days 09:32:40.040933589,11513769,200,356743,1,458000
5537,2,0 days 09:32:40.200761197,11455187,100,356794,1,31400
5537,2,0 days 09:32:40.251032144,11459319,1300,356800,1,31400
5537,4,0 days 09:32:40.251032144,11459327,100,356801,1,31400
7440,1,0 days 09:32:40.370209944,13620700,100,356856,0,79300
7551,2,0 days 09:32:40.617973877,13559760,10,357024,1,269300
6556,2,0 days 09:32:41.304516761,11483315,300,357374,1,2134400
6556,2,0 days 09:32:41.304579629,11483315,100,357375,1,2134400
